site_id,run_id,ts_iso,req_id,session_id,provider,caption,top1_id,top1_score,top2_id,top2_score,margin,gt_node_id,hit_top1,hit_top2,hit_hop1,low_conf,low_conf_rule,client_start_ms,server_recv_ms,server_resp_ms
SCENE_A_MS,FT-SCENE_A_MS-1755906215692,2025-08-22T23:43:48.510024,5e0092fe-819a-425c-8662-8c3af8fa1612,P01,ft,trial,there are many boxes and machines in this room with a lot of boxes,poi07_cardboard_boxes,0.980000,poi09_qr_bookshelf,0.217663,0.563927,,,,,false,,1755906227063,1755906227451,1755906228509
SCENE_A_MS,FT-SCENE_A_MS-1755906215692,2025-08-22T23:44:17.828601,3b3102ab-486e-4484-8f63-0d8415163d47,P01,ft,trial,there is a glass door that has a sign on it,poi01_entrance_glass_door,0.980000,poi07_cardboard_boxes,0.152326,0.695347,,,,,false,,1755906256245,1755906256731,1755906257828
SCENE_A_MS,FT-SCENE_A_MS-1755906215692,2025-08-22T23:44:38.562398,61439cae-f245-432f-9fc9-b92637fb6189,P01,ft,trial,there is a book shelf with books on it in a room,poi07_cardboard_boxes,0.980000,poi09_qr_bookshelf,0.162264,0.675470,,,,,false,,1755906277165,1755906277517,1755906278562
SCENE_A_MS,FT-SCENE_A_MS-1755906215692,2025-08-22T23:44:56.362649,91eb7fc0-d205-4cec-b865-93a46747f4f9,P01,ft,trial,there are many different types of machines in this room,poi01_entrance_glass_door,0.980000,poi02_green_trash_bin,0.213382,0.572551,,,,,false,,1755906295057,1755906295367,1755906296362
SCENE_A_MS,FT-SCENE_A_MS-1755906215692,2025-08-22T23:45:09.803202,3b0f3bf7-bb6b-4353-9274-747a5938bf81,P01,ft,trial,there is a desk with a computer and a printer on it,poi05_desk_3d_printer,0.980000,poi06_small_open_3d_printer,0.066164,0.735330,,,,,false,,1755906308385,1755906308822,1755906309803
SCENE_A_MS,FT-SCENE_A_MS-1755906215692,2025-08-22T23:45:35.343329,19d25714-2d60-424c-9804-9b847c16a58c,P01,ft,trial,there is a chair that is sitting in a room with boxes,poi07_cardboard_boxes,0.980000,poi09_qr_bookshelf,0.161472,0.677055,,,,,false,,1755906333828,1755906334265,1755906335343
SCENE_A_MS,WARMUP,2025-08-22T23:52:36.050256,9edd6f26-f80a-480e-98ce-56857054c701,P01,ft,warmup,First photo - preset output,,,,,,,,,,,,,,1755906750238,1755906750531,1755906756050
SCENE_A_MS,FT-SCENE_A_MS-1755906756152,2025-08-22T23:52:39.709535,a265ddf3-9cf8-423e-b8d5-7e84759ce6c1,P01,ft,trial,there is a glass door that leads to a room with a television,poi01_entrance_glass_door,0.980000,poi08_to_atrium,0.062453,0.812265,,,,,false,,1755906758298,1755906758675,1755906759709
SCENE_A_MS,FT-SCENE_A_MS-1755906756152,2025-08-22T23:52:56.781961,4ab24004-bd1a-4cc5-a24c-63c64c960406,P01,ft,trial,there is a desk with a chair and a computer on it,poi05_desk_3d_printer,0.980000,poi09_qr_bookshelf,0.162636,0.673814,,,,,false,,1755906775424,1755906775738,1755906776781
SCENE_A_MS,FT-SCENE_A_MS-1755906756152,2025-08-22T23:53:13.029943,ec5bd7db-cf62-47f0-bdb9-2b6032a9d962,P01,ft,trial,there are many computers and a microwave on a table,poi07_cardboard_boxes,0.980000,poi01_entrance_glass_door,0.001435,0.996962,,,,,false,,1755906791590,1755906791975,1755906793029
SCENE_B_STUDIO,WARMUP,2025-08-22T23:53:44.114655,9e1f15d8-2d73-447b-b798-1ae5dea3564d,P01,ft,warmup,First photo - preset output,,,,,,,,,,,,,,1755906822573,1755906822899,1755906824114
SCENE_B_STUDIO,FT-SCENE_B_STUDIO-1755906824241,2025-08-22T23:53:49.208833,a1be971e-5ef4-4348-a75a-113cc3cfb7d0,P01,ft,there is a table with a box of food and a sign that says disability innovars,,0.0,,0.0,0.0,,,,,true,no_candidates,1755906827697,1755906828088,1755906829208
SCENE_B_STUDIO,FT-SCENE_B_STUDIO-1755906824241,2025-08-22T23:53:56.701956,a2caef4b-e096-45d5-8748-dc063407229b,P01,ft,there is a table with a box of food and a sign that says disability innovance,,0.0,,0.0,0.0,,,,,true,no_candidates,1755906835152,1755906835557,1755906836701
SCENE_B_STUDIO,WARMUP,2025-08-23T00:10:59.707430,bc19c05b-a795-445b-bd23-a7f0208e2861,P01,ft,warmup,First photo - preset output,,,,,,,,,,,,,,1755907853890,1755907854301,1755907859707
SCENE_B_STUDIO,FT-SCENE_B_STUDIO-1755907860846,2025-08-23T00:11:07.389407,3ca533ba-0141-4711-98c1-1a0c0393d8ce,P01,ft,trial,there is a black cat sitting on a desk in front of a bunch of computer equipment,poi19,0.950000,poi11,0.000001,0.999996,,,,,false,,1755907865826,1755907866187,1755907867388
SCENE_A_MS,WARMUP,2025-08-23T00:11:20.622609,13a119ce-4ead-4baa-8fbe-223a23a2e246,P01,ft,warmup,First photo - preset output,,,,,,,,,,,,,,1755907879276,1755907879570,1755907880622
SCENE_A_MS,WARMUP,2025-08-23T00:11:29.954341,d5dfcff6-957b-4f84-83e3-92f0daff5d1e,P01,ft,warmup,First photo - preset output,,,,,,,,,,,,,,1755907888601,1755907888921,1755907889954
SCENE_A_MS,FT-SCENE_A_MS-1755907890025,2025-08-23T00:11:34.449711,259b59bb-5afc-4e5a-a16c-42aa0ad68aa3,P01,ft,trial,there is a computer monitor with a bunch of files on it,poi08_to_atrium,0.950000,poi09_qr_bookshelf,0.073218,0.853146,,,,,false,,1755907893222,1755907893458,1755907894449
SCENE_A_MS,FT-SCENE_A_MS-1755907890025,2025-08-23T00:11:43.820873,ffe3dc25-59d0-4279-8b72-0d57736b946a,P01,ft,trial,there is a desk with a lot of boxes on it,poi05_desk_3d_printer,0.950000,poi09_qr_bookshelf,0.000978,0.998014,,,,,false,,1755907902457,1755907902787,1755907903820
SCENE_A_MS,FT-SCENE_A_MS-1755907890025,2025-08-23T00:12:14.712064,5cc5ef32-a8ff-4585-a958-f5f74d821208,P01,ft,trial,there are three machines that are sitting on a counter,poi07_cardboard_boxes,0.950000,poi01_entrance_glass_door,0.001435,0.996962,,,,,false,,1755907932820,1755907933317,1755907934711
SCENE_A_MS,FT-SCENE_A_MS-1755907890025,2025-08-23T00:12:24.857157,a59f66ba-9492-4d9c-a579-2f1ad998bdca,P01,ft,trial,there are two microwaves and a microwave oven on a table,poi07_cardboard_boxes,0.950000,poi01_entrance_glass_door,0.004150,0.991216,,,,,false,,1755907943464,1755907943808,1755907944857
SCENE_A_MS,FT-SCENE_A_MS-1755907890025,2025-08-23T00:12:37.139565,bf10a1fe-f6ff-4a25-8b5f-f8965b4be9cd,P01,ft,trial,there is a table with a bunch of items on it,poi09_qr_bookshelf,0.950000,poi07_cardboard_boxes,0.000270,0.999460,,,,,false,,1755907955370,1755907955766,1755907957139
SCENE_A_MS,FT-SCENE_A_MS-1755907890025,2025-08-23T00:13:11.102728,5c844866-14b9-4844-8eb3-b34a3d9770ce,P01,ft,trial,there is a desk with a lot of boxes and a computer on it,poi05_desk_3d_printer,0.950000,poi09_qr_bookshelf,0.000107,0.999781,,,,,false,,1755907989472,1755907989855,1755907991102
SCENE_A_MS,WARMUP,2025-08-23T00:22:21.476840,e6489670-290e-448e-a838-bd1dad4d1a40,P01,ft,warmup,First photo - preset output,,,,,,,,,,,,,,1755908535898,1755908536170,1755908541476
SCENE_A_MS,FT-SCENE_A_MS-1755908541803,2025-08-23T00:22:23.087411,85d78327-9f74-40cf-830a-af32375482e1,P01,ft,trial,there is a desk with a chair and a printer in the corner,poi05_desk_3d_printer,0.461517,poi06_small_open_3d_printer,0.198501,0.130459,,,,,false,,1755908541800,1755908542028,1755908543087
SCENE_A_MS,FT-SCENE_A_MS-1755908543094,2025-08-23T00:22:31.919484,0933d283-a491-40a9-b09e-a939acaa2a42,P01,ft,trial,there is a cat sitting on a chair in front of a computer,poi07_cardboard_boxes,0.950000,poi01_entrance_glass_door,0.050017,0.583305,,,,,false,,1755908550558,1755908550905,1755908551919
SCENE_A_MS,FT-SCENE_A_MS-1755908543094,2025-08-23T00:23:00.325088,42f862b5-6304-4fe9-b784-42d674c4f94a,P01,ft,trial,there are many different types of 3d printers on a table,poi04_wall_3d_printers,0.563729,poi05_desk_3d_printer,0.190633,0.163178,,,,,false,,1755908578857,1755908579188,1755908580324
SCENE_A_MS,FT-SCENE_A_MS-1755908543094,2025-08-23T00:23:43.448723,04807625-cf9c-48d8-9588-e631021dc21c,P01,ft,trial,there is a large printer sitting on a table with many other things,poi06_small_open_3d_printer,0.605118,poi08_to_atrium,0.238612,0.176577,,,,,false,,1755908621394,1755908622085,1755908623448
SCENE_B_STUDIO,WARMUP,2025-08-23T14:20:12.003295,dda66020-0235-4bd9-85ba-e8545052b052,P01,ft,warmup,First photo - preset output,,,,,,,,,,,,,,1755958806327,1755958806753,1755958812003
SCENE_B_STUDIO,FT-SCENE_B_STUDIO-1755958812082,2025-08-23T14:20:20.545047,bff9207c-3b20-4883-9f74-d70eb85f3f22,P01,ft,trial,there is a black box with a red handle on a table,poi14_main_work_table,0.532560,poi16_green_sofa_side_table,0.207827,0.168051,,,,,false,,1755958819130,1755958819509,1755958820544
SCENE_A_MS,WARMUP,2025-08-23T14:20:46.467563,ba3d128c-28bc-446f-9c69-fef8cc484889,P01,ft,warmup,First photo - preset output,,,,,,,,,,,,,,1755958845086,1755958845442,1755958846467
SCENE_A_MS,FT-SCENE_A_MS-1755958846492,2025-08-23T14:20:51.713435,c60a7591-1abe-4a18-b063-b1fcc9933abc,P01,ft,trial,there is a computer desk with a printer and a roll of toilet paper,poi05_desk_3d_printer,0.450390,poi06_small_open_3d_printer,0.161079,0.126851,,,,,false,,1755958850311,1755958850637,1755958851713
SCENE_A_MS,FT-SCENE_A_MS-1755958846492,2025-08-23T14:21:18.962215,42db98c0-f9ba-4cac-ba9f-dfb07e10be2f,P01,ft,trial,there is a desk with a computer and a printer on it,poi06_small_open_3d_printer,0.897385,poi09_qr_bookshelf,0.176370,0.300407,,,,,false,,1755958877481,1755958877925,1755958878962
